clue_id,answer,difficulty,score,action,flags,old_clue_text,sanitized_clue_text
tr_kw_5662,ESRARCI,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Esrar yapan, satan veya esrar çeken kimse","Esrar yapan, satan veya esrar çeken kimse"
tr_kw_5663,ÇATKILI,hard,78,KEEP,"","Çatkısı olan","Çatkısı olan"
tr_kw_5664,HARBİ,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Ateşli silahların içini temizlemekte kullanılan çubuk; harbe","Ateşli silahların içini temizlemekte kullanılan çubuk; harbe"
tr_kw_5665,GAYYA,hard,66,KEEP,"CLUE_CONTAINS_ANSWER","► gayya kuyusu","► gayya kuyusu"
tr_kw_5666,KAPELA,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► şapka","► şapka"
tr_kw_5667,MANTİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Gemi serenlerini direklere asılı tutan halat ve makara","Gemi serenlerini direklere asılı tutan halat ve makara"
tr_kw_5668,IĞRIP,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Bir tür büyük balık ağı; ırıp","Bir tür büyük balık ağı; ırıp"
tr_kw_5669,MUHİK,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► haklı","► haklı"
tr_kw_5670,PAGODA,hard,83,KEEP,"DUAL_MEANING_BONUS","Çin, Japonya vb. Uzak Doğu ülkelerinde kule biçiminde yapılmış tapınak; stupa","Çin, Japonya vb. Uzak Doğu ülkelerinde kule biçiminde yapılmış tapınak; stupa"
tr_kw_5671,ISFAHAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Klasik Türk müziğinde dügâh perdesindeki makamlardan biri","Klasik Türk müziğinde dügâh perdesindeki makamlardan biri"
tr_kw_5672,MATADOR,hard,78,KEEP,"","► boğa güreşçisi","► boğa güreşçisi"
tr_kw_5673,BABADAĞ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Denizli iline bağlı ilçelerden biri","Denizli iline bağlı ilçelerden biri"
tr_kw_5674,ÖRÜNTÜ,hard,78,KEEP,"","Olay veya nesnelerin düzenli bir biçimde birbirini takip ederek gelişmesi","Olay veya nesnelerin düzenli bir biçimde birbirini takip ederek gelişmesi"
tr_kw_5675,MARTİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Tek kurşun atan bir tür tüfek","Tek kurşun atan bir tür tüfek"
tr_kw_5676,BEDEVİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Çölde, çadırda yaşayan göçebe","Çölde, çadırda yaşayan göçebe"
tr_kw_5677,ÇEKBERİ,hard,78,KEEP,"","► gelberi","► gelberi"
tr_kw_5678,ILIMA,hard,66,KEEP,"CLUE_CONTAINS_ANSWER","Ilımak işi","Ilımak işi"
tr_kw_5679,İSPİRTO,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► alkol","► alkol"
tr_kw_5680,REFAH,hard,78,KEEP,"","► gönenç","► gönenç"
tr_kw_5681,REVİR,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Okul, kışla vb. yerlerde hastalar için ayrılmış bölüm","Okul, kışla vb. yerlerde hastalar için ayrılmış bölüm"
tr_kw_5682,RANZA,hard,78,KEEP,"","Gemi, tren, kışla, yatılı okul vb. yerlerde üst üste yapılan yatak yeri","Gemi, tren, kışla, yatılı okul vb. yerlerde üst üste yapılan yatak yeri"
tr_kw_5683,EPİDEMİ,hard,78,KEEP,"","► salgın","► salgın"
tr_kw_5684,ÖVÜNME,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; DUAL_MEANING_BONUS","Övünmek işi; kıvanç, kıvançlanma, övünç, iftihar, tefahür, temeddüh","Övünmek işi; kıvanç, kıvançlanma, övünç, iftihar, tefahür, temeddüh"
tr_kw_5685,ANTİK,hard,83,KEEP,"DUAL_MEANING_BONUS","İlk Çağdaki uygarlıklarla, özellikle eski Yunan ve Roma uygarlıkları ile ilgili olan; antika","İlk Çağdaki uygarlıklarla, özellikle eski Yunan ve Roma uygarlıkları ile ilgili olan; antika"
tr_kw_5686,RÖTUŞÇU,hard,78,KEEP,"","Rötuş yapan kimse","Rötuş yapan kimse"
tr_kw_5687,KAZARA,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Kaza sonucu, yanlışlıkla, bilmeden; kazaen, ezkaza","Kaza sonucu, yanlışlıkla, bilmeden; kazaen, ezkaza"
tr_kw_5688,PALANGA,hard,83,KEEP,"DUAL_MEANING_BONUS","Bir halatla makaralardan oluşturulan, ağır cisimleri kaldırmaya, sağa sola döndürmeye yarayan düzenek; caraskal","Bir halatla makaralardan oluşturulan, ağır cisimleri kaldırmaya, sağa sola döndürmeye yarayan düzenek; caraskal"
tr_kw_5689,DIŞKI,hard,83,KEEP,"DUAL_MEANING_BONUS","Sindirim sonunda anüs yoluyla dışarıya atılan besin artığı; bok, büyük, büyük abdest, kaka, pislik, kazurat, necaset","Sindirim sonunda anüs yoluyla dışarıya atılan besin artığı; bok, büyük, büyük abdest, kaka, pislik, kazurat, necaset"
tr_kw_5690,MARAZA,hard,78,KEEP,"","► hastalık","► hastalık"
tr_kw_5691,DİLAVER,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► yiğit","► yiğit"
tr_kw_5692,DİRETME,hard,78,KEEP,"","Diretmek işi","Diretmek işi"
tr_kw_5693,IRGANMA,hard,78,KEEP,"","► sallanma","► sallanma"
tr_kw_5694,MASACIK,hard,78,KEEP,"","Küçük masa","Küçük masa"
tr_kw_5695,ÖYLEYSE,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Bu durum karşısında, sonuç olarak denilebilir ki; o hâlde","Bu durum karşısında, sonuç olarak denilebilir ki; o hâlde"
tr_kw_5696,ALTÜST,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Çok karışık ve dağınık","Çok karışık ve dağınık"
tr_kw_5697,DIŞARI,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Dış çevre, dış yer, içeri karşıtı","Dış çevre, dış yer, içeri karşıtı"
tr_kw_5698,HÜNSA,hard,78,KEEP,"","► erdişi","► erdişi"
tr_kw_5699,MANYEZİ,hard,78,KEEP,"","Müshil olarak kullanılan, beyaz renkli, suda az eriyen, hiçbir tadı olmayan, magnezyum oksidin bir adı","Müshil olarak kullanılan, beyaz renkli, suda az eriyen, hiçbir tadı olmayan, magnezyum oksidin bir adı"
tr_kw_5700,ALKALİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Alkali metallerin hidroksitleriyle amonyum hidroksitin genel adı","Alkali metallerin hidroksitleriyle amonyum hidroksitin genel adı"
tr_kw_5701,MARANTA,hard,71,KEEP,"CLUE_CONTAINS_ANSWER; DUAL_MEANING_BONUS","Bir çenekliler sınıfından, Antillerde ve bütün tropikal bölgelerde yetiştirilen, kökündeki yumrulardan ararot çıkarılan bir tür kamış; ararot kamışı (Maranta arundinaca)","Bir çenekliler sınıfından, Antillerde ve bütün tropikal bölgelerde yetiştirilen, kökündeki yumrulardan ararot çıkarılan bir tür kamış; ararot kamışı (Maranta arundinaca)"
tr_kw_5702,PİGMENT,hard,78,KEEP,"","► boyar madde","► boyar madde"
tr_kw_5703,KAPAYIŞ,hard,78,KEEP,"","Kapamak işi","Kapamak işi"
tr_kw_5704,MASTİKA,hard,78,KEEP,"","► sakız rakısı","► sakız rakısı"
tr_kw_5705,ECNEBİ,hard,78,KEEP,"","► yabancı","► yabancı"
tr_kw_5706,ERGİN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Olmuş, yetişmiş, kemale ermiş","Olmuş, yetişmiş, kemale ermiş"
tr_kw_5707,MASON,hard,76,KEEP,"CLUE_CONTAINS_ANSWER; DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Masonluk üyesi; farmason","Masonluk üyesi; farmason"
tr_kw_5708,HARLI,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Kuvvetli bir biçimde","Kuvvetli bir biçimde"
tr_kw_5709,PASPAL,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Bakımsız, dağınık, pis (kimse, kılık vb.)","Bakımsız, dağınık, pis (kimse, kılık vb.)"
tr_kw_5710,HÜCUMCU,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Hücum eden, saldıran","Hücum eden, saldıran"
tr_kw_5711,İBATE,hard,78,KEEP,"","► barındırma","► barındırma"
tr_kw_5712,MARAZLI,hard,78,KEEP,"","Hastalıklı, hasta","Hastalıklı, hasta"
tr_kw_5713,ÖLÇÜSÜZ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Ölçülmemiş, ölçüsü alınmamış olan","Ölçülmemiş, ölçüsü alınmamış olan"
tr_kw_5714,ÇİNİCİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Çini yapan veya satan kimse","Çini yapan veya satan kimse"
tr_kw_5715,ÖTEKİ,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Bilinenin, sözü edilenin dışında olan şey; öbürü, öbürkü","Bilinenin, sözü edilenin dışında olan şey; öbürü, öbürkü"
tr_kw_5716,ÖLGÜN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Diriliği, canlılığı, tazeliği kalmamış","Diriliği, canlılığı, tazeliği kalmamış"
tr_kw_5717,MERAM,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► istek","► istek"
tr_kw_5718,ECZALI,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Kimyasal madde ile kaplanmış, karıştırılmış, işlem görmüş","Kimyasal madde ile kaplanmış, karıştırılmış, işlem görmüş"
tr_kw_5719,MENZİLE,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Aşama, kerte, yükseklik derecesi","Aşama, kerte, yükseklik derecesi"
tr_kw_5720,PİLİNG,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Cildin ölü hücrelerden arındırılması işlemi","Cildin ölü hücrelerden arındırılması işlemi"
tr_kw_5721,RATIP,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► nemli","► nemli"
tr_kw_5722,KAKULE,hard,78,KEEP,"","Zencefilgillerden, sıcak iklimlerde yetişen güzel kokulu bir bitki (Elettaria cardamomum)","Zencefilgillerden, sıcak iklimlerde yetişen güzel kokulu bir bitki (Elettaria cardamomum)"
tr_kw_5723,ABACI,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Aba yapan veya satan kimse","Aba yapan veya satan kimse"
tr_kw_5724,OMFAZİT,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Piroksen grubundan, yeşil renkli doğal silikat","Piroksen grubundan, yeşil renkli doğal silikat"
tr_kw_5725,RAKİK,hard,78,KEEP,"","İnce, narin","İnce, narin"
tr_kw_5726,CEMAL,hard,78,KEEP,"","Yüz güzelliği","Yüz güzelliği"
tr_kw_5727,PEKİTME,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► tekit","► tekit"
tr_kw_5728,MASTAR,hard,78,KEEP,"","► ad-fiil","► ad-fiil"
tr_kw_5729,HANÇER,hard,78,KEEP,"","Ucu eğri ve sivri, kamaya benzer, silah olarak kullanılan bir bıçak türü","Ucu eğri ve sivri, kamaya benzer, silah olarak kullanılan bir bıçak türü"
tr_kw_5730,RAUNT,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Boks vb. spor karşılaşmalarında devrelerden her biri","Boks vb. spor karşılaşmalarında devrelerden her biri"
tr_kw_5731,PALDIM,hard,78,KEEP,"","Yük ve binek hayvanının, semer veya eyerinin ileri kaymasını önlemek için arka ayaklarının kaba etleri üzerinden geçirilen kayış","Yük ve binek hayvanının, semer veya eyerinin ileri kaymasını önlemek için arka ayaklarının kaba etleri üzerinden geçirilen kayış"
tr_kw_5732,İSTİZAH,hard,78,KEEP,"","Herhangi bir konuda açıklayıcı bilgi isteme, bir sorunun açıklanmasını isteme","Herhangi bir konuda açıklayıcı bilgi isteme, bir sorunun açıklanmasını isteme"
tr_kw_5733,HALİS,hard,78,KEEP,"","► saf (II)","► saf (II)"
tr_kw_5734,İSTİDAT,hard,78,KEEP,"","► yetenek","► yetenek"
tr_kw_5735,MÜZECİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Müze kuran veya müzede çalışan kimse","Müze kuran veya müzede çalışan kimse"
tr_kw_5736,KAÇAMAK,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Hoş görülmeyen bir şeyi ara sıra yapma","Hoş görülmeyen bir şeyi ara sıra yapma"
tr_kw_5737,NAZARİ,hard,78,KEEP,"","► kuramsal","► kuramsal"
tr_kw_5738,KEPEK,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Un elendikten sonra, elek üstünde kalan kabuk kırıntıları","Un elendikten sonra, elek üstünde kalan kabuk kırıntıları"
tr_kw_5739,MEDET,hard,78,KEEP,"","Yardım, imdat","Yardım, imdat"
tr_kw_5740,OYNAK,hard,78,KEEP,"","► hareketli","► hareketli"
tr_kw_5741,NATÜREL,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► doğal","► doğal"
tr_kw_5742,MESAMAT,hard,63,SANITIZE_ONLY,"SINGLE_WORD_CLUE","Gözenekler","Gözenekler"
tr_kw_5743,MESMU,hard,83,KEEP,"IDEAL_LENGTH_BONUS","İşitilmiş, duyulmuş olan","İşitilmiş, duyulmuş olan"
tr_kw_5744,PELİKAN,hard,83,KEEP,"DUAL_MEANING_BONUS","Pelikangillerden, pembeye çalan beyaz tüylü, kanatları gri renkli, alt gagasında deriden bir kesesi olan iri kuş; kaşıkçı kuşu (Pelecanus onocrotalus)","Pelikangillerden, pembeye çalan beyaz tüylü, kanatları gri renkli, alt gagasında deriden bir kesesi olan iri kuş; kaşıkçı kuşu (Pelecanus onocrotalus)"
tr_kw_5745,BİLEREK,hard,83,KEEP,"DUAL_MEANING_BONUS","Yaptığı işin doğuracağı sonuçların farkında olarak; bile bile, kasten","Yaptığı işin doğuracağı sonuçların farkında olarak; bile bile, kasten"
tr_kw_5746,KEPEKLİ,hard,78,KEEP,"","İçinde kepeği olan","İçinde kepeği olan"
tr_kw_5747,ÖDLEKÇE,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Ödleğe yaraşır, ödlek gibi","Ödleğe yaraşır, ödlek gibi"
tr_kw_5748,KOLAYCA,hard,78,KEEP,"","Oldukça kolay","Oldukça kolay"
tr_kw_5749,ALMAÇ,hard,83,KEEP,"DUAL_MEANING_BONUS","Bir elektrik akımını alıp başka bir kuvvete çeviren cihaz; alıcı, reseptör","Bir elektrik akımını alıp başka bir kuvvete çeviren cihaz; alıcı, reseptör"
tr_kw_5750,NODULLU,hard,78,KEEP,"","Nodulu bulunan","Nodulu bulunan"
tr_kw_5751,GÖRDES,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Manisa iline bağlı ilçelerden biri","Manisa iline bağlı ilçelerden biri"
tr_kw_5752,ÖKSÜRÜŞ,hard,78,KEEP,"","Öksürmek işi","Öksürmek işi"
tr_kw_5753,MÜLAZIM,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Bir işe girmek için bir süre parasız olarak o işe devam eden","Bir işe girmek için bir süre parasız olarak o işe devam eden"
tr_kw_5754,HAYALCİ,hard,83,KEEP,"DUAL_MEANING_BONUS","Bir şeyi gerçekleşmiş gibi kabul edip zihninde tasarlayan kimse; ütopist","Bir şeyi gerçekleşmiş gibi kabul edip zihninde tasarlayan kimse; ütopist"
tr_kw_5755,MİZAHSI,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Mizahı andıran, mizaha benzeyen, mizah gibi; mizahımsı","Mizahı andıran, mizaha benzeyen, mizah gibi; mizahımsı"
tr_kw_5756,HUMMA,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Hastalıkla gelen şiddetli ateş","Hastalıkla gelen şiddetli ateş"
tr_kw_5757,MERAKLI,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Her şeyi anlamak ve bilmek isteyen; araştırıcı, mütecessis","Her şeyi anlamak ve bilmek isteyen; araştırıcı, mütecessis"
tr_kw_5758,KORECE,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Korelilerin kullandığı dil","Korelilerin kullandığı dil"
tr_kw_5759,CIVADRA,hard,78,KEEP,"","Geminin baş tarafından havaya doğru biraz kalkık olarak uzatılmış bulunan direk","Geminin baş tarafından havaya doğru biraz kalkık olarak uzatılmış bulunan direk"
tr_kw_5760,KOLEDOK,hard,78,KEEP,"","► öd kanalı","► öd kanalı"
tr_kw_5761,KOSTAK,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Zarif, kibar, çalımlı, güzel giyinmiş, yakışıklı (erkek)","Zarif, kibar, çalımlı, güzel giyinmiş, yakışıklı (erkek)"
tr_kw_5762,PLATİN,hard,70,KEEP,"HIGH_ENTROPY_RANDOM","Atom numarası 78, atom ağırlığı 195,23, yoğunluğu 21,4 olan, 1755 °C'de eriyen, kolay işlenen, çok dayanıklı, değerli bir element (simgesi Pt)","Atom numarası 78, atom ağırlığı 195,23, yoğunluğu 21,4 olan, 1755 °C'de eriyen, kolay işlenen, çok dayanıklı, değerli bir element (simgesi Pt)"
tr_kw_5763,DESİSE,hard,78,KEEP,"","► entrika","► entrika"
tr_kw_5764,PASPAS,hard,78,KEEP,"","Ayakkabıların altını temizlemek için kapı önlerine konulan kıl, plastik vb.nden yapılmış yüzü tırtıklı silecek","Ayakkabıların altını temizlemek için kapı önlerine konulan kıl, plastik vb.nden yapılmış yüzü tırtıklı silecek"
tr_kw_5765,KALIT,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► miras","► miras"
tr_kw_5766,GABYAR,hard,78,KEEP,"","► gabyacı","► gabyacı"
tr_kw_5767,RÖTUŞ,hard,78,KEEP,"","Fotoğrafçılıkta resimleri basmadan önce negatif üzerinde düzeltme işi","Fotoğrafçılıkta resimleri basmadan önce negatif üzerinde düzeltme işi"
tr_kw_5768,BALABAN,hard,78,KEEP,"","İri, büyük olan","İri, büyük olan"
tr_kw_5769,KOKET,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Güzel görünmeye çalışan, süse düşkün, kırıtan (kadın)","Güzel görünmeye çalışan, süse düşkün, kırıtan (kadın)"
tr_kw_5770,KAZANIŞ,hard,78,KEEP,"","Kazanmak işi","Kazanmak işi"
tr_kw_5771,RÖLATİF,hard,78,KEEP,"","► bağıntılı","► bağıntılı"
tr_kw_5772,RASPA,hard,78,KEEP,"","Demir, tahta yüzeylerdeki boya, pas vb.ni çıkarma, pürüzleri gidermek amacıyla kullanılan iri dişli bir törpü","Demir, tahta yüzeylerdeki boya, pas vb.ni çıkarma, pürüzleri gidermek amacıyla kullanılan iri dişli bir törpü"
tr_kw_5773,REAKTİF,hard,78,KEEP,"","► ayıraç","► ayıraç"
tr_kw_5774,KOKPİT,hard,78,KEEP,"","► pilot kabini","► pilot kabini"
tr_kw_5775,METRAJ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Metre olarak uzunluk","Metre olarak uzunluk"
tr_kw_5776,ÇEHRELİ,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► yüzlü","► yüzlü"
tr_kw_5777,ESKİYİŞ,hard,78,KEEP,"","Eskimek işi","Eskimek işi"
tr_kw_5778,MÜTHİŞ,hard,78,KEEP,"","► korkunç","► korkunç"
tr_kw_5779,GÖRGÜL,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Bir kurama değil yalnızca görgüye dayalı; ampirik","Bir kurama değil yalnızca görgüye dayalı; ampirik"
tr_kw_5780,KROŞE,hard,78,KEEP,"","Boksta kolun bükülmesiyle, çok yakın mesafeden yapılan bir yumruk vuruş biçimi","Boksta kolun bükülmesiyle, çok yakın mesafeden yapılan bir yumruk vuruş biçimi"
tr_kw_5781,MİLİS,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Savaş sırasında orduya yardımcı olarak toplanan silahlı halk gücü","Savaş sırasında orduya yardımcı olarak toplanan silahlı halk gücü"
tr_kw_5782,ONULMAK,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Onma işine konu olmak","Onma işine konu olmak"
tr_kw_5783,ÇANTACI,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Çanta yapan veya satan kimse","Çanta yapan veya satan kimse"
tr_kw_5784,ERİKSİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Eriği andıran, eriğe benzeyen, erik gibi","Eriği andıran, eriğe benzeyen, erik gibi"
tr_kw_5785,ATOMAL,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Atomlarla ilgili olan; atomik","Atomlarla ilgili olan; atomik"
tr_kw_5786,APSELİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Apse durumuna gelmiş olan","Apse durumuna gelmiş olan"
tr_kw_5787,KOLON,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► sütun","► sütun"
tr_kw_5788,ALIŞKI,hard,78,KEEP,"","► alışkanlık","► alışkanlık"
tr_kw_5789,İYONİK,hard,83,KEEP,"IDEAL_LENGTH_BONUS","İyonlardan oluşan, iyonlarla ilgili","İyonlardan oluşan, iyonlarla ilgili"
tr_kw_5790,KOLOFAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Hidratlı doğal kalsiyum sülfat","Hidratlı doğal kalsiyum sülfat"
tr_kw_5791,İRTİFA,hard,78,KEEP,"","► yükseklik","► yükseklik"
tr_kw_5792,ÖVÜLÜŞ,hard,78,KEEP,"","Övülmek işi","Övülmek işi"
tr_kw_5793,ENAYİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Fazla bön, avanak, budala olan","Fazla bön, avanak, budala olan"
tr_kw_5794,DEPAR,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► çıkış","► çıkış"
tr_kw_5795,BUTİKÇİ,hard,78,KEEP,"","Butik işleten kimse","Butik işleten kimse"
tr_kw_5796,DİKTA,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Hiçbir şart olmaksızın körü körüne uyulması gereken buyruk","Hiçbir şart olmaksızın körü körüne uyulması gereken buyruk"
tr_kw_5797,ÇANGAL,hard,78,KEEP,"","Ayakta güreşirken karşı güreşçinin koltuğu altından bir kolu sokarak bir ayakla o güreşçinin bir bacağına çengel taktıktan sonra onu öne doğru eğip başı üzerinden atma oyunu","Ayakta güreşirken karşı güreşçinin koltuğu altından bir kolu sokarak bir ayakla o güreşçinin bir bacağına çengel taktıktan sonra onu öne doğru eğip başı üzerinden atma oyunu"
tr_kw_5798,KOKART,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Asker şapkalarına takılan ve rengi uluslara göre değişen işaret","Asker şapkalarına takılan ve rengi uluslara göre değişen işaret"
tr_kw_5799,ÖVÜNTÜ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Övünülecek tutum veya davranış","Övünülecek tutum veya davranış"
tr_kw_5800,KORAKOR,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Bütün gücünü kullanarak","Bütün gücünü kullanarak"
tr_kw_5801,AZOİK,hard,83,KEEP,"IDEAL_LENGTH_BONUS","En eski jeolojik sistem","En eski jeolojik sistem"
tr_kw_5802,KOLORDU,hard,78,KEEP,"","Değişik sayıda tümen ve savaş destek birliklerinden kurulu büyük askerî birlik","Değişik sayıda tümen ve savaş destek birliklerinden kurulu büyük askerî birlik"
tr_kw_5803,ÇAPAR,hard,78,KEEP,"","► postacı","► postacı"
tr_kw_5804,GÖNEN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Ekilecek toprağın sulandırılması","Ekilecek toprağın sulandırılması"
tr_kw_5805,KUCAK,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Açık kollarla göğüs arasındaki bölüm; koyun (II), aguş","Açık kollarla göğüs arasındaki bölüm; koyun (II), aguş"
tr_kw_5806,ROTATİF,hard,78,KEEP,"","Büyük bir çabuklukla dönerek işleyen ve saatte binlerce adet baskı yapan bir tür basım makinesi","Büyük bir çabuklukla dönerek işleyen ve saatte binlerce adet baskı yapan bir tür basım makinesi"
tr_kw_5807,DİNLİ,hard,78,KEEP,"","Dinî inancı olan","Dinî inancı olan"
tr_kw_5808,IŞIKSIZ,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Işığı olmayan; ziyasız","Işığı olmayan; ziyasız"
tr_kw_5809,MİLAT,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Hz. İsa'nın doğduğu gün","Hz. İsa'nın doğduğu gün"
tr_kw_5810,ESRİME,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Esrimek işi; gaşiy, gaşyolma","Esrimek işi; gaşiy, gaşyolma"
tr_kw_5811,OLUNMAK,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Olma işine konu olmak","Olma işine konu olmak"
tr_kw_5812,DEVRE,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Belirlenmiş zaman dilimi; fasıl","Belirlenmiş zaman dilimi; fasıl"
tr_kw_5813,SEVİYE,hard,68,SANITIZE_ONLY,"VERY_SHORT_CLUE","► düzey","► düzey"
tr_kw_5814,DEFİN,hard,78,KEEP,"","Ölüyü gömme","Ölüyü gömme"
tr_kw_5815,KAŞALOT,hard,83,KEEP,"IDEAL_LENGTH_BONUS","► ispermeçet balinası","► ispermeçet balinası"
tr_kw_5816,KARABÜK,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Türkiye'nin Karadeniz Bölgesi'nde yer alan illerinden biri","Türkiye'nin Karadeniz Bölgesi'nde yer alan illerinden biri"
tr_kw_5817,BOTANİK,hard,78,KEEP,"","► bitki bilimi","► bitki bilimi"
tr_kw_5818,MESKEN,hard,78,KEEP,"","► konut (I)","► konut (I)"
tr_kw_5819,ELEZER,hard,78,KEEP,"","► sadist","► sadist"
tr_kw_5820,KOKULU,hard,78,KEEP,"","Kokusu olan","Kokusu olan"
tr_kw_5821,BRİZBİZ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Pencerelerin çerçevesine, içeriden tutturulan bir tür ince perde","Pencerelerin çerçevesine, içeriden tutturulan bir tür ince perde"
