id,answer,clue_original,cleaned_clue,rewritten_clue,quality_score,decision,reasons,clue_word_count,answer_length,contains_meta,contains_answer_leak,profanity_hit,ambiguity_hit
"tr_kw_3727","ZAYIF","Gücü yetersiz olan (ikinci kzw çıktu güçsüz cılız vs) (Sıla zayıf anlamıyla). ""Cılız"" yazalım","Gücü yetersiz olan (ikinci kzw çıktu güçsüz cılız vs) (Sıla zayıf anlamıyla). ""Cılız"" yazalım","Gücü yetersiz olan (ikinci kzw çıktu güçsüz cılız vs) (Sıla zayıf anlamıyla). ""Cılız"" yazalım",60,"FIX","Clue contains the answer directly",14,5,false,true,false,false
"tr_kw_3728","CILIZ","Çok zayıf, çelimsiz yapılı (5 harfli)","Çok zayıf, çelimsiz yapılı (5 harfli)","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_3729","ŞİRİN","Cana yakın, sevimli (şeker gibi)","Cana yakın, sevimli (şeker gibi)","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_3730","SEVİMLİ","Hoşa giden, insanda sevgi uyandıran sempatik (7)","Hoşa giden, insanda sevgi uyandıran sempatik (7)","",100,"ACCEPT","+5 ideal length bonus",7,7,false,false,false,false
"tr_kw_3731","ÇİRKİN","Güzel ve sevimlinin zıttı","Güzel ve sevimlinin zıttı","",100,"ACCEPT","+5 ideal length bonus",4,6,false,false,false,false
"tr_kw_3732","KİBAR","Nazik görgülü falan filan vs usta efendi hanım vs (Görgülü diyelim biz)","Nazik görgülü falan filan vs usta efendi hanım vs (Görgülü diyelim biz)","",100,"ACCEPT","",12,5,false,false,false,false
"tr_kw_3733","GÖRGÜLÜ","Edep, kural bilen ve terbiyeli nizamlı yetişmiş insan (7)","Edep, kural bilen ve terbiyeli nizamlı yetişmiş insan (7)","",100,"ACCEPT","+5 ideal length bonus",9,7,false,false,false,false
"tr_kw_3734","UTANGAÇ","Kolayca mahcup olan, çekingen mizaçlı","Kolayca mahcup olan, çekingen mizaçlı","",100,"ACCEPT","+5 ideal length bonus",5,7,false,false,false,false
"tr_kw_3735","ATILGAN","Çekinmeden ileri atılan girişken gözüpek (7)","Çekinmeden ileri atılan girişken gözüpek (7)","",100,"ACCEPT","+5 ideal length bonus",6,7,false,false,false,false
"tr_kw_3736","GÖZÜPEK","Tehlikeden korkmayan atılgan cesur kişi (7)","Tehlikeden korkmayan atılgan cesur kişi (7)","",100,"ACCEPT","+5 ideal length bonus",6,7,false,false,false,false
"tr_kw_3737","SAKİN","Hareketli veya gürültülü olmayan sessiz dingin kimse","Hareketli veya gürültülü olmayan sessiz dingin kimse","",100,"ACCEPT","+5 ideal length bonus",7,5,false,false,false,false
"tr_kw_3738","DİNGİN","Ruh ça ve hareket fırtınasız olan yorgun düşmüş asude rüzgarsız","Ruh ça ve hareket fırtınasız olan yorgun düşmüş asude rüzgarsız","",100,"ACCEPT","+5 ideal length bonus",10,6,false,false,false,false
"tr_kw_3739","ASABİ","Çabuk sinirlenen, gergin sinirli kişi","Çabuk sinirlenen, gergin sinirli kişi","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_3740","ANİ","Hiç beklenmedik birden bire olan gelişen şey (3 Harf)","Hiç beklenmedik birden bire olan gelişen şey (3 Harf)","",100,"ACCEPT","+5 ideal length bonus",9,3,false,false,false,false
"tr_kw_3741","SÜRPRİZ","Şaşırtıcı ve umulmadık sevindirici olay veya armağan","Şaşırtıcı ve umulmadık sevindirici olay veya armağan","",100,"ACCEPT","+5 ideal length bonus",7,7,false,false,false,false
"tr_kw_3742","GELECEK","Henüz yaşanmamış, ileriki zaman, istikbal","Henüz yaşanmamış, ileriki zaman, istikbal","",100,"ACCEPT","+5 ideal length bonus",5,7,false,false,false,false
"tr_kw_3743","GEÇMİŞ","Daha önceden yaşanmış ve geride kalmış zaman mazi","Daha önceden yaşanmış ve geride kalmış zaman mazi","",100,"ACCEPT","+5 ideal length bonus",8,6,false,false,false,false
"tr_kw_3744","MAZİ","Geçmiş kelimesinin Arapça kökenli karşılığı","Geçmiş kelimesinin Arapça kökenli karşılığı","",100,"ACCEPT","+5 ideal length bonus",5,4,false,false,false,false
"tr_kw_3745","ZAMAN","Geçmiş şimdiki ve gelecek boyutu vakit süre","Geçmiş şimdiki ve gelecek boyutu vakit süre","",100,"ACCEPT","+5 ideal length bonus",7,5,false,false,false,false
"tr_kw_3746","MEKAN","Uzayda yer alan, oturulan çalışılan boyut yer yerleşke","Uzayda yer alan, oturulan çalışılan boyut yer yerleşke","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_3747","YER","Göğün altındaki üstüne bastığımız mekan vs arz (3 Hrf)","Göğün altındaki üstüne bastığımız mekan vs arz (3 Hrf)","",100,"ACCEPT","+5 ideal length bonus",9,3,false,false,false,false
"tr_kw_3748","GÖK","Yerin karşısı yukarı baktığımızda görünen yıldızlı veya mavi kubbesel feza","Yerin karşısı yukarı baktığımızda görünen yıldızlı veya mavi kubbesel feza","",100,"ACCEPT","",10,3,false,false,false,false
"tr_kw_3749","UZAY","Dünya dışındaki sonsuz gezegenli boşluk feza (4Hrf)","Dünya dışındaki sonsuz gezegenli boşluk feza (4Hrf)","",100,"ACCEPT","+5 ideal length bonus",7,4,false,false,false,false
"tr_kw_3750","SONSUZ","Ucu bucağı dibi başı sonu olmayan bitmeyen edebi şey","Ucu bucağı dibi başı sonu olmayan bitmeyen edebi şey","",100,"ACCEPT","+5 ideal length bonus",9,6,false,false,false,false
"tr_kw_3751","EBEDİ","Sonsuza kadar sürecek olan ölümsüz devamlı","Sonsuza kadar sürecek olan ölümsüz devamlı","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_3752","FANİ","Ölümlü, yok olacak gelip geçici insansı vs sıfatı (4 Harf)","Ölümlü, yok olacak gelip geçici insansı vs sıfatı (4 Harf)","",100,"ACCEPT","+5 ideal length bonus",10,4,false,false,false,false
"tr_kw_3753","GERÇEK","Hayal veya kurgu olmayan, hakikaten var olan durum","Hayal veya kurgu olmayan, hakikaten var olan durum","",100,"ACCEPT","+5 ideal length bonus",8,6,false,false,false,false
"tr_kw_3754","HAYAL","Gerçekte olmayan beynin uykuda uyanık düşlediği kurduğu vizyon","Gerçekte olmayan beynin uykuda uyanık düşlediği kurduğu vizyon","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_3755","DÜŞ","Uykuda ya da hayalde görülen imgeler, rüya (3 HRF)","Uykuda ya da hayalde görülen imgeler, rüya (3 HRF)","",100,"ACCEPT","+5 ideal length bonus",9,3,false,false,false,false
"tr_kw_3756","RÜYA","Uykudayken irenç veya güzel zihinde vizyon edilen düş (4 HRf)","Uykudayken irenç veya güzel zihinde vizyon edilen düş (4 HRf)","",100,"ACCEPT","+5 ideal length bonus",10,4,false,false,false,false
"tr_kw_3757","GÜNDÜZ","Güneşin gökte olduğu aydınlık vakit bölümü","Güneşin gökte olduğu aydınlık vakit bölümü","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_3758","GECE","Güneşin batmasıyla şafağa dek süren karanlık gün serisi vakit (4)","Güneşin batmasıyla şafağa dek süren karanlık gün serisi vakit (4)","",100,"ACCEPT","+5 ideal length bonus",10,4,false,false,false,false
"tr_kw_3759","AKŞAM","Güneşin tam battığı ve yemeğin yendiği kararış vakti karanlığı başlangıç","Güneşin tam battığı ve yemeğin yendiği kararış vakti karanlığı başlangıç","",100,"ACCEPT","",10,5,false,false,false,false
"tr_kw_3760","SABAH","Gün doğumuyla uyanışın başladığı kahvaltı edilen ilk vakit","Gün doğumuyla uyanışın başladığı kahvaltı edilen ilk vakit","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_3761","ÖĞLE","Güneşin tam tepede en sıcak olduğu 12 civarı güneş vakti (4 HRf)","Güneşin tam tepede en sıcak olduğu 12 civarı güneş vakti (4 HRf)","",100,"ACCEPT","+5 ideal length bonus",12,4,false,false,false,false
"tr_kw_3762","İLKİNDİ","Öğleyle akşam arasındaki o serinleyen ara namaz güneş vakit döngüsü (İKİNDİ olacak. 6HRF) (İKİNDİ = 6 Harf . Script hata yapmasn)","Öğleyle akşam arasındaki o serinleyen ara namaz güneş vakit döngüsü (İKİNDİ olacak. 6HRF) (İKİNDİ = 6 Harf . Script hata yapmasn)","",98,"ACCEPT","Overly long clue (21 words)",21,7,false,false,false,false
"tr_kw_3763","İKİNDİ","Öğle ile akşam arasındaki ikindi vakti dinlencesi (6 HR)","Öğle ile akşam arasındaki ikindi vakti dinlencesi (6 HR)","Öğle ile akşam arasındaki ikindi vakti dinlencesi (6 HR)",65,"FIX","Clue contains the answer directly; +5 ideal length bonus",9,6,false,true,false,false
"tr_kw_3764","ŞAFAK","Güneş doğmadan önce beliren ilk aydınlık ilk gün ağarması (5)","Güneş doğmadan önce beliren ilk aydınlık ilk gün ağarması (5)","",100,"ACCEPT","+5 ideal length bonus",10,5,false,false,false,false
"tr_kw_3765","GURUP","Güneşin batması kızıllığı (5) / VAZGECTIK, GÜNEŞ BATIMI , BATIM YAZALIM ... BATIM (5)","Güneşin batması kızıllığı (5) / VAZGECTIK, GÜNEŞ BATIMI , BATIM YAZALIM ... BATIM (5)","",100,"ACCEPT","",14,5,false,false,false,false
"tr_kw_3766","BATIM","Güneşin yeryüzünden kaybolması (...ı) (5)","Güneşin yeryüzünden kaybolması (...ı) (5)","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_3767","KAYA","Daha önce yazdim. Ama geç.","Daha önce yazdim. Ama geç.","",100,"ACCEPT","+5 ideal length bonus",5,4,false,false,false,false
"tr_kw_3768","ŞANS","Rastlantılara bağlı iyilik getirdiğine inanılan talih, baht","Rastlantılara bağlı iyilik getirdiğine inanılan talih, baht","",100,"ACCEPT","+5 ideal length bonus",7,4,false,false,false,false
"tr_kw_3769","TALİH","Şans kelimesine eşdeğer baht (5)","Şans kelimesine eşdeğer baht (5)","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_3770","KADER","Yazgı, kaçınılmaz olduğuna inanılan ilahi olan alın yazısı olgusu","Yazgı, kaçınılmaz olduğuna inanılan ilahi olan alın yazısı olgusu","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_3771","VİCDAN","İçsel doğruyu yanlışı iyiyi kötüyü tartıp yargılayan his merhamet sızı (6)","İçsel doğruyu yanlışı iyiyi kötüyü tartıp yargılayan his merhamet sızı (6)","",100,"ACCEPT","",11,6,false,false,false,false
"tr_kw_3772","İHLAS","Samimiyet temiz kalplilik dinde vs (5)","Samimiyet temiz kalplilik dinde vs (5)","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_3773","DOST","Sıkıntıda yardıma koşan güvendiğimiz en yakın arkadaşımız (4)","Sıkıntıda yardıma koşan güvendiğimiz en yakın arkadaşımız (4)","",100,"ACCEPT","+5 ideal length bonus",8,4,false,false,false,false
"tr_kw_3774","DÜŞMAN","Dostun zıttı bize zarar vermek isteyen kötülük besleyen husumet (6)","Dostun zıttı bize zarar vermek isteyen kötülük besleyen husumet (6)","",100,"ACCEPT","",10,6,false,false,false,false
"tr_kw_3775","YABANCI","Tanıdık olmayan veya başka bir ülkeden gelen kişi (7)","Tanıdık olmayan veya başka bir ülkeden gelen kişi (7)","",100,"ACCEPT","+5 ideal length bonus",9,7,false,false,false,false
"tr_kw_3776","AİLE","Anne baba ve çocukların oluşturduğu toplumun en küçük sosyal yuva direği yapıtaşı (4)","Anne baba ve çocukların oluşturduğu toplumun en küçük sosyal yuva direği yapıtaşı (4)","",100,"ACCEPT","",13,4,false,false,false,false
"tr_kw_3777","AKRABA","Kanla vs aileye bağlı hısım teyze amca dayı gibi kütükten sülale bağı(6)","Kanla vs aileye bağlı hısım teyze amca dayı gibi kütükten sülale bağı(6)","",100,"ACCEPT","",12,6,false,false,false,false
"tr_kw_3778","SIKICI","Bezdiren bunaltan monoton olan ilginç karşıtı (6)","Bezdiren bunaltan monoton olan ilginç karşıtı (6)","",100,"ACCEPT","+5 ideal length bonus",7,6,false,false,false,false
"tr_kw_3779","İLİŞKİ","İki şey veya can vs insan arasındaki bağ münasebet alaka bağlantısı (6)","İki şey veya can vs insan arasındaki bağ münasebet alaka bağlantısı (6)","",100,"ACCEPT","",12,6,false,false,false,false
"tr_kw_3780","AHLAK","Toplumda iyilik ve vs üzerine kurulmuş vicdani vs kural seti edep etiği (5)","Toplumda iyilik ve vs üzerine kurulmuş vicdani vs kural seti edep etiği (5)","",100,"ACCEPT","",13,5,false,false,false,false
"tr_kw_3781","EDEP","Ahlak seviyesinde haya utanma terbiyeli tavır nezaketi vb (4)","Ahlak seviyesinde haya utanma terbiyeli tavır nezaketi vb (4)","",100,"ACCEPT","+5 ideal length bonus",9,4,false,false,false,false
"tr_kw_3782","HAYA","Utanma duygusu vb vs (4) (HAYAT = 5 harf YAŞAM ...) HAYAT diyelm","Utanma duygusu vb vs (4) (HAYAT = 5 harf YAŞAM ...) HAYAT diyelm","Utanma duygusu vb vs (4) (HAYAT = 5 harf YAŞAM ...) HAYAT diyelm",65,"FIX","Clue contains the answer directly; +5 ideal length bonus",13,4,false,true,false,false
"tr_kw_3783","HAYAT","Doğumdan ölüme geçen yaşam vs döngüsü varlıl ve soluk serüveni (5)","Doğumdan ölüme geçen yaşam vs döngüsü varlıl ve soluk serüveni (5)","",100,"ACCEPT","",11,5,false,false,false,false
"tr_kw_3784","RUH","Bedenin zıttı vs içsel soyut öz enerjimiz can varlığı (3)","Bedenin zıttı vs içsel soyut öz enerjimiz can varlığı (3)","",100,"ACCEPT","+5 ideal length bonus",10,3,false,false,false,false
"tr_kw_3785","CAN","Yaşama gücü / tene vs canlılık varlık emaresi iç öz hayat (3)","Yaşama gücü / tene vs canlılık varlık emaresi iç öz hayat (3)","Yaşama gücü / tene vs canlılık varlık emaresi iç öz hayat (3)",65,"FIX","Clue contains the answer directly; +5 ideal length bonus",12,3,false,true,false,false
"tr_kw_3786","ZİHİN","Düşünme anlama algılama idrak mekanı hafıza kuvveri beyinsel güç vs (5)","Düşünme anlama algılama idrak mekanı hafıza kuvveri beyinsel güç vs (5)","",100,"ACCEPT","",11,5,false,false,false,false
"tr_kw_3787","BİLİNÇ","Farkındalık, idrak iradeli şuur durumu (6)","Farkındalık, idrak iradeli şuur durumu (6)","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_3788","ŞUUR","Bilincin anlama idraki farkında olma zıhnı açık hal (4)","Bilincin anlama idraki farkında olma zıhnı açık hal (4)","",100,"ACCEPT","+5 ideal length bonus",9,4,false,false,false,false
"tr_kw_3789","FİKİR","Düşünce, bir konu hakkındaki zihinsel kanaar görüş anlayış (5)","Düşünce, bir konu hakkındaki zihinsel kanaar görüş anlayış (5)","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_3790","İNANÇ","Kuvvetli bağlanma itikat din veya ilkelere vs bir fikre dogma vs kabul bağı (5)","Kuvvetli bağlanma itikat din veya ilkelere vs bir fikre dogma vs kabul bağı (5)","",100,"ACCEPT","",14,5,false,false,false,false
"tr_kw_3791","GÜVEN","Kuşku duymadan vs arkada tam emniyet şüphesiz inanma bağlanma dost hissi(5)","Kuşku duymadan vs arkada tam emniyet şüphesiz inanma bağlanma dost hissi(5)","",100,"ACCEPT","",11,5,false,false,false,false
"tr_kw_3792","ŞÜPHE","Acaba öyle mi diyen güvenin zıttı emin olamama veya takıntı vesvesesi hali(5)","Acaba öyle mi diyen güvenin zıttı emin olamama veya takıntı vesvesesi hali(5)","",100,"ACCEPT","",12,5,false,false,false,false
"tr_kw_3793","KUŞKU","Kuruntu şüpheye eşlik eden bir vesvese endişesi hali(5)","Kuruntu şüpheye eşlik eden bir vesvese endişesi hali(5)","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_3794","TASA","Üzüntü dert derman ve vesveseyle birlikte olan yüreği sıkan kaygı (4)","Üzüntü dert derman ve vesveseyle birlikte olan yüreği sıkan kaygı (4)","",100,"ACCEPT","",11,4,false,false,false,false
"tr_kw_3795","KAYGI","Endişelenme falan korku beklentil kötümser vesvesesi falan evham telaşı (5)","Endişelenme falan korku beklentil kötümser vesvesesi falan evham telaşı (5)","",100,"ACCEPT","",10,5,false,false,false,false
"tr_kw_3796","EVHAM","Kuruntu, yersiz ve sebepsiz yere duyulan vehim telaşi ürpermr falan (5)","Kuruntu, yersiz ve sebepsiz yere duyulan vehim telaşi ürpermr falan (5)","",100,"ACCEPT","",11,5,false,false,false,false
"tr_kw_3797","ÖNLEM","Tehlikeye karşı önceden alınan vs önleyici eylem vs tedbir vs zırh defan ve tutum guard vs koruma kalkanı vb def (5Hrf)","Tehlikeye karşı önceden alınan vs önleyici eylem vs tedbir vs zırh defan ve tutum guard vs koruma kalkanı vb def (5Hrf)","",98,"ACCEPT","Overly long clue (21 words)",21,5,false,false,false,false
"tr_kw_3798","ÇABA","Zor bir iş başarmk falan ve eylem uğruna falan gösterilen bedensel fikrinel çalışma direnci veya azmi vs gayreti (4)","Zor bir iş başarmk falan ve eylem uğruna falan gösterilen bedensel fikrinel çalışma direnci veya azmi vs gayreti (4)","",100,"ACCEPT","",19,4,false,false,false,false
"tr_kw_3799","GAYRET","Çabayla işin falan vs eş güdüm ve güç olarak dayanma zorluk iteklemesi hevesli uğraşı gücü sebat falan gayreti vs (6)","Çabayla işin falan vs eş güdüm ve güç olarak dayanma zorluk iteklemesi hevesli uğraşı gücü sebat falan gayreti vs (6)","Çabayla işin falan vs eş güdüm ve güç olarak dayanma zorluk iteklemesi hevesli uğraşı gücü sebat falan gayreti vs (6)",60,"FIX","Clue contains the answer directly",20,6,false,true,false,false
"tr_kw_3800","AZİM","Bir şeyi ne pahasına falan vs engellere iradeyle dirayat direnc vb ile kafaya falan eylemi eziyet koparma zorluk vs atlatarak yılmama inancı pes etmeme kararlılığı (4)","Bir şeyi ne pahasına falan vs engellere iradeyle dirayat direnc vb ile kafaya falan eylemi eziyet koparma zorluk vs atlatarak yılmama inancı pes etmeme kararlılığı (4)","",88,"ACCEPT","Overly long clue (26 words)",26,4,false,false,false,false
"tr_kw_3801","KARAR","Bir meselede varılan sonuç , mahkeme deki hkükm vs vs ya da ne yapçağı kesin vs düşünce netice yargısı varışı(5)","Bir meselede varılan sonuç , mahkeme deki hkükm vs vs ya da ne yapçağı kesin vs düşünce netice yargısı varışı(5)","",100,"ACCEPT","",20,5,false,false,false,false
"tr_kw_3802","SONUÇ","Neticenin tam filanı bitimi tamamlnam noktası başın zııt varış eylem durağa ulaştıgı neticesi olum olmszuluk payı vs nihayet bitişi sondaki filan verisi (5)","Neticenin tam filanı bitimi tamamlnam noktası başın zııt varış eylem durağa ulaştıgı neticesi olum olmszuluk payı vs nihayet bitişi sondaki filan verisi (5)","",94,"ACCEPT","Overly long clue (23 words)",23,5,false,false,false,false
"tr_kw_3803","NEDEN","Sebep. Niçin vb eylemlği olan ve varılan sonucun ilksi olan kurgusal falan tetik vb oluşturu etken , tetkçil (5)","Sebep. Niçin vb eylemlği olan ve varılan sonucun ilksi olan kurgusal falan tetik vb oluşturu etken , tetkçil (5)","",100,"ACCEPT","",19,5,false,false,false,false
